date,symbol,side,strike,contracts,entryAt,entryPremium,exitAt,exitPremium,pnl,balanceAfter,reason
2026-06-10,SPY260610P00727000,Put,727,4,2026-06-17T04:30:30.295Z,1.12,2026-06-17T04:30:30.298Z,1.07,-20,7739,"Profit-lock stop: premium 1.07 ≤ locked stop 1.18 (raised to +5% profit after reaching +15% MFE)"
2026-06-10,SPY260610P00727000,Put,727,4,2026-06-17T04:30:30.301Z,1.17,2026-06-17T04:30:30.306Z,1.11,-24,7715,"Profit-lock stop: premium 1.11 ≤ locked stop 1.23 (raised to +5% profit after reaching +15% MFE)"
2026-06-10,SPY260610P00727000,Put,727,4,2026-06-17T04:30:30.331Z,1.12,2026-06-17T04:30:30.354Z,1.85,292,8007,"End-of-session flatten (backtest)"
2026-06-11,SPY260611C00732000,Call,732,2,2026-06-17T04:30:32.744Z,2.04,2026-06-17T04:30:32.747Z,1.91,-26,7981,"Profit-lock stop: premium 1.91 ≤ locked stop 2.14 (raised to +5% profit after reaching +15% MFE)"
2026-06-11,SPY260611C00731000,Call,731,1,2026-06-17T04:30:32.749Z,2.57,2026-06-17T04:30:32.753Z,1.85,-72,7909,"Stop loss: premium 1.85 ≤ stop 2.06 (20% loss)"
2026-06-11,SPY260611C00733000,Call,733,4,2026-06-17T04:30:34.904Z,0.77,2026-06-17T04:30:34.907Z,1.62,340,8249,"Trailing stop: premium 1.62 ≤ 15% give-back from peak 2.33 (trail 1.98; armed at +25%)"
2026-06-11,SPY260611C00734000,Call,734,2,2026-06-17T04:30:35.252Z,1.69,2026-06-17T04:30:35.255Z,1.54,-30,8219,"Profit-lock stop: premium 1.54 ≤ locked stop 1.77 (raised to +5% profit after reaching +15% MFE)"
2026-06-11,SPY260611C00734000,Call,734,2,2026-06-17T04:30:35.259Z,1.91,2026-06-17T04:30:35.264Z,2.3,78,8297,"Trailing stop: premium 2.30 ≤ 15% give-back from peak 3.09 (trail 2.63; armed at +25%)"
2026-06-11,SPY260611C00736000,Call,736,4,2026-06-17T04:30:35.942Z,1.25,2026-06-17T04:30:35.945Z,0.85,-160,8137,"Stop loss: premium 0.85 ≤ stop 1.00 (20% loss)"
2026-06-12,SPY260612C00738000,Call,738,2,2026-06-17T04:30:37.713Z,2.4,2026-06-17T04:30:37.725Z,3.56,232,8369,"Trailing stop: premium 3.56 ≤ 15% give-back from peak 4.25 (trail 3.61; armed at +25%)"
2026-06-12,SPY260612C00740000,Call,740,1,2026-06-17T04:30:38.420Z,2.8,2026-06-17T04:30:38.424Z,2.58,-22,8347,"Profit-lock stop: premium 2.58 ≤ locked stop 2.94 (raised to +5% profit after reaching +15% MFE)"
2026-06-12,SPY260612C00740000,Call,740,1,2026-06-17T04:30:38.426Z,2.75,2026-06-17T04:30:38.439Z,1.93,-82,8265,"Stop loss: premium 1.93 ≤ stop 2.20 (20% loss)"
2026-06-12,SPY260612C00740000,Call,740,2,2026-06-17T04:30:38.798Z,1.69,2026-06-17T04:30:38.807Z,3.46,354,8619,"Trailing stop: premium 3.46 ≤ 15% give-back from peak 4.27 (trail 3.63; armed at +25%)"
2026-06-12,SPY260612C00742000,Call,742,1,2026-06-17T04:30:39.811Z,2.66,2026-06-17T04:30:39.828Z,2.97,31,8650,"Trailing stop: premium 2.97 ≤ 15% give-back from peak 3.52 (trail 2.99; armed at +25%)"
