date,symbol,side,strike,contracts,entryAt,entryPremium,exitAt,exitPremium,pnl,balanceAfter,reason
2026-06-15,SPY260615C00753000,Call,753,3,2026-06-17T06:18:53.276Z,1.35,2026-06-17T06:18:53.403Z,3.24,567,9358,"Trailing stop: premium 3.24 ≤ 15% give-back from peak 3.83 (trail 3.26; armed at +25%)"
2026-06-15,SPY260615C00755000,Call,755,4,2026-06-17T06:18:54.976Z,0.5,2026-06-17T06:18:55.004Z,0.65,60,9418,"Trailing stop: premium 0.65 ≤ 15% give-back from peak 0.77 (trail 0.65; armed at +26%)"
2026-06-16,SPY260616P00754000,Put,754,4,2026-06-17T06:18:57.218Z,1,2026-06-17T06:18:57.252Z,1.8,320,9738,"Trailing stop: premium 1.80 ≤ 15% give-back from peak 2.26 (trail 1.92; armed at +25%)"
2026-06-16,SPY260616P00753000,Put,753,4,2026-06-17T06:18:57.677Z,1.17,2026-06-17T06:18:57.695Z,1.23,24,9762,"Profit-lock stop: premium 1.23 ≤ locked stop 1.23 (raised to +5% profit after reaching +15% MFE)"
2026-06-16,SPY260616P00753000,Put,753,4,2026-06-17T06:18:57.860Z,1,2026-06-17T06:18:57.878Z,1.09,36,9798,"Trailing stop: premium 1.09 ≤ 15% give-back from peak 1.29 (trail 1.10; armed at +25%)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-17T06:18:58.040Z,0.95,2026-06-17T06:18:58.048Z,0.73,-88,9710,"Stop loss: premium 0.73 ≤ stop 0.76 (20% loss)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-17T06:18:58.094Z,0.79,2026-06-17T06:18:58.112Z,1,84,9794,"Trailing stop: premium 1.00 ≤ 15% give-back from peak 1.20 (trail 1.02; armed at +25%)"
2026-06-16,SPY260616P00753000,Put,753,4,2026-06-17T06:18:58.270Z,0.71,2026-06-17T06:18:58.279Z,0.69,-8,9786,"Breakeven stop: premium 0.69 ≤ protected stop 0.71 (raised to entry 0.71 after reaching +10% MFE)"
2026-06-16,SPY260616P00753000,Put,753,4,2026-06-17T06:18:58.340Z,0.71,2026-06-17T06:18:58.347Z,0.69,-8,9778,"Profit-lock stop: premium 0.69 ≤ locked stop 0.75 (raised to +5% profit after reaching +15% MFE)"
2026-06-16,SPY260616P00753000,Put,753,4,2026-06-17T06:18:58.472Z,1.07,2026-06-17T06:18:58.483Z,1.11,16,9794,"Profit-lock stop: premium 1.11 ≤ locked stop 1.12 (raised to +5% profit after reaching +15% MFE)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-17T06:18:58.507Z,0.66,2026-06-17T06:18:58.511Z,0.63,-12,9782,"Breakeven stop: premium 0.63 ≤ protected stop 0.66 (raised to entry 0.66 after reaching +10% MFE)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-17T06:18:58.517Z,0.66,2026-06-17T06:18:58.535Z,0.5,-64,9718,"Stop loss: premium 0.50 ≤ stop 0.53 (20% loss)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-17T06:18:58.575Z,0.56,2026-06-17T06:18:58.587Z,0.69,52,9770,"Trailing stop: premium 0.69 ≤ 15% give-back from peak 0.84 (trail 0.71; armed at +25%)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-17T06:18:58.634Z,0.67,2026-06-17T06:18:58.644Z,0.65,-8,9762,"Breakeven stop: premium 0.65 ≤ protected stop 0.67 (raised to entry 0.67 after reaching +10% MFE)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-17T06:18:58.653Z,0.69,2026-06-17T06:18:58.668Z,0.84,60,9822,"Trailing stop: premium 0.84 ≤ 15% give-back from peak 1.04 (trail 0.88; armed at +25%)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-17T06:18:58.694Z,0.74,2026-06-17T06:18:58.699Z,0.72,-8,9814,"Profit-lock stop: premium 0.72 ≤ locked stop 0.78 (raised to +5% profit after reaching +15% MFE)"
2026-06-16,SPY260616P00751000,Put,751,4,2026-06-17T06:18:59.285Z,0.29,2026-06-17T06:18:59.296Z,0.32,12,9826,"Trailing stop: premium 0.32 ≤ 15% give-back from peak 0.42 (trail 0.36; armed at +24%)"
2026-06-16,SPY260616P00751000,Put,751,4,2026-06-17T06:18:59.303Z,0.3,2026-06-17T06:18:59.310Z,0.31,4,9830,"Profit-lock stop: premium 0.31 ≤ locked stop 0.32 (raised to +5% profit after reaching +15% MFE)"
2026-06-16,SPY260616P00751000,Put,751,4,2026-06-17T06:18:59.317Z,0.39,2026-06-17T06:18:59.333Z,0.86,188,10018,"Trailing stop: premium 0.86 ≤ 15% give-back from peak 1.07 (trail 0.91; armed at +26%)"
